tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_floor	lowj_at_ceiling	frac_of_path	n_proj_fail	path_count	name	traced
-0.8818398469655361	-0.9116036987951882	0.015920046002127396	0.4252047251549869	0.45774752336561236	0.45775217887224834	122	0	0.49057211752180063	0.00022874058333793209	3.0079468219609085e-05	0.45774752336561236	1.267406134553749e-20			0	1	1	1	0	0.8026315789473685	0	1	draw115	True
-2.5178890797741245	-6.278152322497552	9.790778063421293	0.1912717035062712	3.4643473749841505	3.465098102180182	176	0	1.9820526571163106	0.2975407305903428	0.0876035220144601	3.4643473749841505	1.7433970933566911e-16			0	1	1	1	0	0.88	0	1	draw118	True
-0.9175242639665564	-1.2329156450812273	0.3153599995039915	0.0008270248168904016	0.3677683800977736	0.3679969133949263	226	0	0.5639368237273352	0.3862796658465376	0.00476337934219049	0.3677683800977736	6.743737512859838e-17			0	1	1	1	0	0.9186991869918699	0	1	draw119	True
-0.4460545814762666	-0.6099128491609095	0.02426647954466454	0.0016664034111371219	0.1825041452788144	0.18276882360884228	206	0	0.4469877244736572	0.17635179130628287	0.0014376537301632787	0.1825041452788144	3.469446951953614e-18			0	1	1	1	0	0.8879310344827587	0	1	draw128	True
-0.679733627834926	-1.1429844237278957	0.022382758399597753	0.0633940727418211	0.4435624088896462	0.44356243288933644	163	0	0.49355330207086046	0.055511512947518174	4.2014383068117735e-06	0.4435624088896462	4.072110893925049e-19			0	1	1	1	0	0.8670212765957447	0	1	draw129	True
-6.674010679918419	-6.674010679918419	0.002824010493657997	0.13171905663336808	0.3096739135377662	0.131712932205096	37	0	0.6161335776317479	2.663235858921552	0.002824010493657997	0.13171905663336808	1.915134717478395e-15			0	0	0	0	0	0.17209302325581396	0	1	draw130	True
-0.34337150184792264	-7.734269273813382	14.525021626892201	1.0248898110214268	4.121182680647661	4.121185367114434	156	0	1.5081051003584969	0.12099063201768429	0.00034107145752692685	4.121182680647661	7.632783294297951e-17			0	1	1	1	0	0.8863636363636364	0	1	draw131	True
-1.3591926037301472	-2.5984081452505254	1.5846072643844091	0.10961883071845803	0.9185910066571794	0.9186290026603513	164	0	0.8430610385005117	0.04729282311939658	0.33510915717786705	0.7573736836113699	6.106226635438361e-16			0	1	1	1	0	0.845360824742268	0	1	draw133	True
-0.8274349123399577	-3.8231929525343418	0.0715685376074797	0.23599473915231545	2.0116716657399447	2.0119134955750537	167	0	0.8442454976661157	0.08695054613163804	0.00021948256163341066	2.0116716657399447	4.607859233063394e-19			0	1	1	1	0	0.8697916666666666	0	1	draw135	True
-0.24523746877812636	-2.321878636546031	0.11570723802469987	0.2460373239677557	2.1499574025414665	2.1499583865439154	163	0	1.399049380532962	0.03151403831304576	3.763302307901288e-05	2.1499574025414665	9.75781955236954e-19			0	1	1	1	0	0.8716577540106952	0	1	draw136	True
